timestamp,device_id,rms,kurtosis,temperature,voltage,status
2024-01-01 00:00:00,Device_A,0.12467655184337462,2.8877970564555766,43.32468488109115,220.16178631019034,0.0
2024-01-01 00:05:00,Device_A,0.11902596273571821,2.9599767288284657,43.80582623570941,220.2775730915607,0.0
2024-01-01 00:10:00,Device_A,0.12001501129125135,2.848279058928746,43.77015631542444,219.89887900701927,0.0
2024-01-01 00:15:00,Device_A,0.12294263940767036,2.9652007594091248,44.0837988726466,219.9862357762695,0.0
2024-01-01 00:20:00,Device_A,0.08039505740551563,2.8562100978976623,44.14850260963498,219.92637188804983,0.0
2024-01-01 00:25:00,Device_A,0.10767867024694266,2.9085960135939524,44.182179334241866,220.01287712756178,0.0
2024-01-01 00:30:00,Device_A,0.08007189499294609,2.8430617271784535,43.00272657354118,220.00735810266778,0.0
2024-01-01 00:35:00,Device_A,0.14896192142039705,2.8525589970867378,43.71958299546276,220.22573027544098,0.0
2024-01-01 00:40:00,Device_A,0.10473458898749224,3.1773008511266,43.93354373464236,220.02199367573505,0.0
2024-01-01 00:45:00,Device_A,0.10240946201593164,3.0243891760703505,43.83062386589299,220.02121927547304,0.0
2024-01-01 00:50:00,Device_A,0.13077511510106682,2.871160961335176,43.70585912820722,220.41452236317315,0.0
2024-01-01 00:55:00,Device_A,0.13425933261633136,2.8880228153849115,44.36543581710774,220.3571505865743,0.0
2024-01-01 01:00:00,Device_A,0.11018744884336178,3.005403285217275,44.24028605218576,219.89347983361168,0.0
2024-01-01 01:05:00,Device_A,0.11399617926900138,2.9946754403528066,44.011263870493266,220.2247667414136,0.0
2024-01-01 01:10:00,Device_A,0.09115390749995274,3.1179741585045027,44.11590758821214,220.42085934932982,0.0
2024-01-01 01:15:00,Device_A,0.13230974287876762,2.8562621335960734,43.732986866830295,219.99777240045333,0.0
2024-01-01 01:20:00,Device_A,0.1060929626663818,2.927320520743955,43.74098797120005,220.25240790268796,0.0
2024-01-01 01:25:00,Device_A,0.12722619431397744,2.9413965404101243,44.39486596426374,219.87217436788788,0.0
2024-01-01 01:30:00,Device_A,0.1012137148715988,2.8406159050760316,43.46815032114448,220.0943982929795,0.0
2024-01-01 01:35:00,Device_A,0.09024581213083607,2.890720015025404,43.54405173817579,220.01313947462953,0.0
2024-01-01 01:40:00,Device_A,0.06590164758970224,3.040282714540823,43.833841118548314,220.0681514685868,0.0
2024-01-01 01:45:00,Device_A,0.12552985607340114,2.9042770335712995,43.772311065277506,220.0837632210189,0.0
2024-01-01 01:50:00,Device_A,0.13066656183101594,2.8823285851258706,43.9919306170827,220.1975289115269,0.0
2024-01-01 01:55:00,Device_A,0.14135819001521815,3.0152934079290676,43.80720927181734,219.9962828435508,0.0
2024-01-01 02:00:00,Device_A,0.13415531826832727,3.0715066280988,43.755150883950726,220.052089195499,0.0
